Lamp Post Number,District,Location,Latitude,Longitude
GF1256,Sham Shui Po,SHAM MONG ROAD,22.33124614,114.14950095
GF1257,Sham Shui Po,SHAM MONG ROAD,22.33109348,114.14976616
GF1260,Sham Shui Po,SHAM MONG ROAD,22.33322557,114.1467505
GF1261,Sham Shui Po,SHAM MONG ROAD,22.33314453,114.14667222
GF1286,Sham Shui Po,SHAM MONG ROAD,22.33116523,114.14941271
GF1287,Sham Shui Po,SHAM MONG ROAD,22.3309403,114.14983127
GF2501,Sham Shui Po,SHAM MONG ROAD,22.32987677,114.15117889
GF2502,Sham Shui Po,SHAM MONG ROAD,22.32997912,114.15105938
GF2503,Sham Shui Po,SHAM MONG ROAD,22.33024316,114.1506774
GF2504,Sham Shui Po,SHAM MONG ROAD,22.33043127,114.15033596
GF2505,Sham Shui Po,SHAM MONG ROAD,22.33061945,114.15004526
GF2506,Sham Shui Po,SHAM MONG ROAD,22.33085247,114.14962461
GF2507,Sham Shui Po,SHAM MONG ROAD,22.33091917,114.14941193
GF2508,Sham Shui Po,SHAM MONG ROAD,22.33102496,114.14930375
GF2509,Sham Shui Po,SHAM MONG ROAD,22.33113834,114.14914487
GF2510,Sham Shui Po,SHAM MONG ROAD,22.3311866,114.14896167
GF2511,Sham Shui Po,SHAM MONG ROAD,22.33124525,114.14898738
GF2616,Sham Shui Po,SHAM MONG ROAD,22.32395791,114.1584302
GF2625,Sham Shui Po,SHAM MONG ROAD,22.32608972,114.15552461
GF2627,Sham Shui Po,SHAM MONG ROAD,22.32631812,114.15532295
GF2628,Sham Shui Po,SHAM MONG ROAD,22.32643448,114.15518043
GF2629,Sham Shui Po,SHAM MONG ROAD,22.32664292,114.15494076
GF2630,Sham Shui Po,SHAM MONG ROAD,22.32673733,114.15474949
GF2631,Sham Shui Po,SHAM MONG ROAD,22.32689941,114.15465308
GF2632,Sham Shui Po,SHAM MONG ROAD,22.32704228,114.15447048
GF2633,Sham Shui Po,SHAM MONG ROAD,22.32718764,114.15442456
GF2634,Sham Shui Po,SHAM MONG ROAD,22.32734392,114.15423488
GF2635,Sham Shui Po,SHAM MONG ROAD,22.32755354,114.15414876
GF2636,Sham Shui Po,SHAM MONG ROAD,22.32765595,114.15395654
GF2637,Sham Shui Po,SHAM MONG ROAD,22.32786633,114.15389307
GF2638,Sham Shui Po,SHAM MONG ROAD,22.32789236,114.15370497
GF2639,Sham Shui Po,SHAM MONG ROAD,22.3280501,114.15364086
GF2642,Sham Shui Po,SHAM MONG ROAD,22.32830072,114.15327151
GF2646,Sham Shui Po,SHAM MONG ROAD,22.32886175,114.15281742
GF2647,Sham Shui Po,SHAM MONG ROAD,22.32617674,114.15574465
GF3761,Sham Shui Po,SHAM MONG ROAD,22.32911959,114.15226231
GF3762,Sham Shui Po,SHAM MONG ROAD,22.32934312,114.15239972
GF3763,Sham Shui Po,SHAM MONG ROAD,22.32905592,114.15300468
GF3875,Sham Shui Po,SHAM MONG ROAD,22.32811968,114.15346003
GF3876,Sham Shui Po,SHAM MONG ROAD,22.32826682,114.15321609
GF3877,Sham Shui Po,SHAM MONG ROAD,22.32837677,114.15307
GF3878,Sham Shui Po,SHAM MONG ROAD,22.32851285,114.15287939
GF3879,Sham Shui Po,SHAM MONG ROAD,22.32855014,114.15295805
GF4424,Sham Shui Po,SHAM MONG ROAD,22.32968423,114.15133653
GF4425,Sham Shui Po,SHAM MONG ROAD,22.32930815,114.15097797
GF4426,Sham Shui Po,SHAM MONG ROAD,22.32901257,114.15092076
GF4427,Sham Shui Po,SHAM MONG ROAD,22.32901596,114.15071302
GF4428,Sham Shui Po,SHAM MONG ROAD,22.32927606,114.15079276
GF4429,Sham Shui Po,SHAM MONG ROAD,22.32948831,114.15097801
GF4430,Sham Shui Po,SHAM MONG ROAD,22.32963661,114.15110654
AB4242,Sham Shui Po,SHAM SHING ROAD,22.33374255,114.14727353
AB4244,Sham Shui Po,SHAM SHING ROAD,22.3337873,114.14801283
AB4246,Sham Shui Po,SHAM SHING ROAD,22.33383609,114.14881262
AB4247,Sham Shui Po,SHAM SHING ROAD,22.33372263,114.14917972
AF1433,Sham Shui Po,SHAM SHING ROAD,22.33381255,114.14840575
AF1434,Sham Shui Po,SHAM SHING ROAD,22.33352264,114.1485033
AF1435,Sham Shui Po,SHAM SHING ROAD,22.3332574,114.14863287
AF1436,Sham Shui Po,SHAM SHING ROAD,22.33327104,114.14840799
BF2287,Sham Shui Po,SHAM SHING ROAD,22.33382871,114.14955963
CF0277,Sham Shui Po,SHAM SHING ROAD,22.33365064,114.14762186
GF1052,Sham Shui Po,SHAM SHING ROAD,22.33364764,114.14681393
GF1258,Sham Shui Po,SHAM SHING ROAD,22.33352102,114.14664663
GF1259,Sham Shui Po,SHAM SHING ROAD,22.33348258,114.14678828
GF1269,Sham Shui Po,SHAM SHING ROAD,22.33359744,114.14977426
GF4731,Sham Shui Po,SHAM SHING ROAD,22.33350992,114.14653163
AA1993,Sham Shui Po,SHEK KIP MEI STREET,22.32772707,114.16326876
AA1994,Sham Shui Po,SHEK KIP MEI STREET,22.32741776,114.16315725
AA1995,Sham Shui Po,SHEK KIP MEI STREET,22.32724608,114.16300016
AA1996,Sham Shui Po,SHEK KIP MEI STREET,22.32706771,114.16271022
AA1997,Sham Shui Po,SHEK KIP MEI STREET,22.32684919,114.16248289
AA1998,Sham Shui Po,SHEK KIP MEI STREET,22.32658937,114.16226193
AA3163,Sham Shui Po,SHEK KIP MEI STREET,22.33155006,114.16667657
AA3165,Sham Shui Po,SHEK KIP MEI STREET,22.33163551,114.16700063
AA3166,Sham Shui Po,SHEK KIP MEI STREET,22.33197032,114.16730227
AA9776,Sham Shui Po,SHEK KIP MEI STREET,22.33120813,114.16673955
AA9777,Sham Shui Po,SHEK KIP MEI STREET,22.33089819,114.16693942
AA9778,Sham Shui Po,SHEK KIP MEI STREET,22.33065856,114.16719293
AB0660,Sham Shui Po,SHEK KIP MEI STREET,22.33051924,114.16706912
AB0661,Sham Shui Po,SHEK KIP MEI STREET,22.33031477,114.16714138
AB5693,Sham Shui Po,SHEK KIP MEI STREET,22.32789816,114.16342474
AB5694,Sham Shui Po,SHEK KIP MEI STREET,22.32831649,114.16380329
AB5695,Sham Shui Po,SHEK KIP MEI STREET,22.32843069,114.16407154
AB5696,Sham Shui Po,SHEK KIP MEI STREET,22.32858857,114.16421271
AB5697,Sham Shui Po,SHEK KIP MEI STREET,22.32881609,114.16425029
AB5699,Sham Shui Po,SHEK KIP MEI STREET,22.32922341,114.16461255
AB5700,Sham Shui Po,SHEK KIP MEI STREET,22.32936836,114.16490768
AB5701,Sham Shui Po,SHEK KIP MEI STREET,22.32965584,114.16499217
AB5702,Sham Shui Po,SHEK KIP MEI STREET,22.32981384,114.1653109
AB5703,Sham Shui Po,SHEK KIP MEI STREET,22.33008536,114.16538326
AB5704,Sham Shui Po,SHEK KIP MEI STREET,22.33013026,114.16559262
AB5705,Sham Shui Po,SHEK KIP MEI STREET,22.3303725,114.16564962
AB5707,Sham Shui Po,SHEK KIP MEI STREET,22.33078056,114.16617783
AB5709,Sham Shui Po,SHEK KIP MEI STREET,22.3311316,114.16649543
AF0427,Sham Shui Po,SHEK KIP MEI STREET,22.33062134,114.16726758
AF1325,Sham Shui Po,SHEK KIP MEI STREET,22.33090699,114.16628911
AF2282,Sham Shui Po,SHEK KIP MEI STREET,22.33072954,114.16737728
AF3591,Sham Shui Po,SHEK KIP MEI STREET,22.3321406,114.16720029
AF3592,Sham Shui Po,SHEK KIP MEI STREET,22.33183654,114.1669538
BF0790,Sham Shui Po,SHEK KIP MEI STREET,22.32800234,114.16368858
E5204,Sham Shui Po,SHEK KIP MEI STREET,22.33041921,114.16575176
GF0255,Sham Shui Po,SHEK KIP MEI STREET,22.3288727,114.16443975
K2904,Sham Shui Po,SHEK KIP MEI STREET,22.33067839,114.16594772
BF2534,Sham Shui Po,SHING LAM BUILDING,22.33058659,114.16403574
AF3550,Sham Shui Po,SHUI SING BUILDING,22.33092845,114.16263893
AA1789,Sham Shui Po,SHUN NING ROAD,22.34090276,114.15422883
AA1791,Sham Shui Po,SHUN NING ROAD,22.34045626,114.15460383
AA1792,Sham Shui Po,SHUN NING ROAD,22.34035848,114.15494384
AA1793,Sham Shui Po,SHUN NING ROAD,22.340083,114.15529167
AA1797,Sham Shui Po,SHUN NING ROAD,22.33913169,114.15651812
AA1799,Sham Shui Po,SHUN NING ROAD,22.33862176,114.15696835
AA1801,Sham Shui Po,SHUN NING ROAD,22.33834176,114.15754652
AA1802,Sham Shui Po,SHUN NING ROAD,22.33813845,114.15780733
AA1803,Sham Shui Po,SHUN NING ROAD,22.33796874,114.1580253
AA1805,Sham Shui Po,SHUN NING ROAD,22.33752234,114.15859221
AA1806,Sham Shui Po,SHUN NING ROAD,22.337311,114.1588665
AA1807,Sham Shui Po,SHUN NING ROAD,22.33704285,114.15921675
AA1808,Sham Shui Po,SHUN NING ROAD,22.33666008,114.15949775
AA1809,Sham Shui Po,SHUN NING ROAD,22.33648442,114.15994209
AA1810,Sham Shui Po,SHUN NING ROAD,22.33627938,114.16022715
AA1811,Sham Shui Po,SHUN NING ROAD,22.33597008,114.16038233
AA1812,Sham Shui Po,SHUN NING ROAD,22.33582364,114.16078863
AA1816,Sham Shui Po,SHUN NING ROAD,22.33479405,114.16190927
AA3657,Sham Shui Po,SHUN NING ROAD,22.33890107,114.15681962
AA4511,Sham Shui Po,SHUN NING ROAD,22.33765922,114.15823714
AA6475,Sham Shui Po,SHUN NING ROAD,22.33549469,114.16100386
AA6476,Sham Shui Po,SHUN NING ROAD,22.33537477,114.16136874
AB5643,Sham Shui Po,SHUN NING ROAD,22.33834921,114.15732106
BF3217,Sham Shui Po,SHUN NING ROAD,22.34072022,114.15446467
CF2207,Sham Shui Po,SHUN NING ROAD,22.33514259,114.16168331
GF2619,Sham Shui Po,SHUN NING ROAD,22.33977407,114.15553285
AB6364,Sham Shui Po,SHUN PONG BUILDING,22.32993418,114.16103828
AB6365,Sham Shui Po,SHUN PONG BUILDING,22.32980533,114.16117123
BF0594,Sham Shui Po,SILVER RIVER MANSION,22.33231537,114.16472496
CF0004,Sham Shui Po,SIU CHEONG BUILDING,22.32760546,114.16228224
CF0632,Sham Shui Po,SIU CHEONG BUILDING,22.32766392,114.16237273
BF0597,Sham Shui Po,SKH ST. THOMAS' CHURCH,22.33189692,114.1652881
TS3101,Sham Shui Po,STONECUTTERS ISLAND SEWAGE TREATMENT WORKS,22.32647612,114.13772989
TS3102,Sham Shui Po,STONECUTTERS ISLAND SEWAGE TREATMENT WORKS,22.32630904,114.13749034
TS3141,Sham Shui Po,STONECUTTERS ISLAND SEWAGE TREATMENT WORKS,22.32637568,114.13758613
AF3536,Sham Shui Po,SUM MING BUILDING,22.33051217,114.16115265
AF3537,Sham Shui Po,SUM MING BUILDING,22.33063811,114.16100783
AF3538,Sham Shui Po,SUM MING BUILDING,22.33082849,114.16073142
BF0904,Sham Shui Po,SUNLIGHT BUILDING,22.33725701,114.15836688
BF0907,Sham Shui Po,SUNRISE HOUSE,22.33833148,114.15698907
K7871,Sham Shui Po,SURREY LANE,22.32960333,114.17588496
AA9781,Sham Shui Po,TAI HANG SAI STREET,22.33385258,114.16881897
AA9782,Sham Shui Po,TAI HANG SAI STREET,22.3335363,114.16909075
AA9783,Sham Shui Po,TAI HANG SAI STREET,22.3333548,114.1694571
AF1309,Sham Shui Po,TAI HANG SAI STREET,22.3342406,114.16810673
BF0212,Sham Shui Po,TAI HANG SAI STREET,22.3324295,114.17055588
BF0366,Sham Shui Po,TAI HANG SAI STREET,22.33432851,114.16822203
BF1361,Sham Shui Po,TAI HANG SAI STREET,22.33408435,114.16851715
K7399,Sham Shui Po,TAI HANG SAI STREET,22.33310575,114.16980126
K7400,Sham Shui Po,TAI HANG SAI STREET,22.33296144,114.16999438
K7401,Sham Shui Po,TAI HANG SAI STREET,22.33281743,114.17021681
K7402,Sham Shui Po,TAI HANG SAI STREET,22.33261815,114.17037684
K7404,Sham Shui Po,TAI HANG SAI STREET,22.33312426,114.16962116
AA3943,Sham Shui Po,TAI HANG TUNG ROAD,22.3291731,114.17200984
AA3944,Sham Shui Po,TAI HANG TUNG ROAD,22.32942489,114.17213437
AA9104,Sham Shui Po,TAI HANG TUNG ROAD,22.33209063,114.17054906
AA9112,Sham Shui Po,TAI HANG TUNG ROAD,22.33432082,114.17213202
AA9113,Sham Shui Po,TAI HANG TUNG ROAD,22.33457883,114.17233383
AA9114,Sham Shui Po,TAI HANG TUNG ROAD,22.33469227,114.17268336
AA9115,Sham Shui Po,TAI HANG TUNG ROAD,22.33477951,114.17306188
AA9180,Sham Shui Po,TAI HANG TUNG ROAD,22.33235105,114.17109657
AB5515,Sham Shui Po,TAI HANG TUNG ROAD,22.33374975,114.17181109
AB5516,Sham Shui Po,TAI HANG TUNG ROAD,22.33360451,114.17154545
AB5517,Sham Shui Po,TAI HANG TUNG ROAD,22.33340069,114.17152514
AB5518,Sham Shui Po,TAI HANG TUNG ROAD,22.33328119,114.17142209
AB5519,Sham Shui Po,TAI HANG TUNG ROAD,22.33303246,114.17120062
AB5521,Sham Shui Po,TAI HANG TUNG ROAD,22.33255374,114.17097527
AF0104,Sham Shui Po,TAI HANG TUNG ROAD,22.32969461,114.17199425
AF2279,Sham Shui Po,TAI HANG TUNG ROAD,22.33243008,114.17075621
AF3850,Sham Shui Po,TAI HANG TUNG ROAD,22.33401264,114.17188796
AF3952,Sham Shui Po,TAI HANG TUNG ROAD,22.33165302,114.17048712
BF0213,Sham Shui Po,TAI HANG TUNG ROAD,22.33236921,114.17069257
BF2023,Sham Shui Po,TAI HANG TUNG ROAD,22.3269024,114.17197306
BF2024,Sham Shui Po,TAI HANG TUNG ROAD,22.32714088,114.17196211
BF2398,Sham Shui Po,TAI HANG TUNG ROAD,22.32860328,114.17203601
BF2439,Sham Shui Po,TAI HANG TUNG ROAD,22.33179438,114.17045834
BF2497,Sham Shui Po,TAI HANG TUNG ROAD,22.32692521,114.1722355
CF0051,Sham Shui Po,TAI HANG TUNG ROAD,22.33275428,114.17120767
CF2812,Sham Shui Po,TAI HANG TUNG ROAD,22.33102421,114.17189266
CF2813,Sham Shui Po,TAI HANG TUNG ROAD,22.33109347,114.17197965
E8896,Sham Shui Po,TAI HANG TUNG ROAD,22.33158467,114.17072213
E8897,Sham Shui Po,TAI HANG TUNG ROAD,22.33151552,114.1709628
E8898,Sham Shui Po,TAI HANG TUNG ROAD,22.33139528,114.17120106
E8899,Sham Shui Po,TAI HANG TUNG ROAD,22.33122931,114.1714374
E8900,Sham Shui Po,TAI HANG TUNG ROAD,22.33161339,114.17137932
E8901,Sham Shui Po,TAI HANG TUNG ROAD,22.33184693,114.17136783
E8902,Sham Shui Po,TAI HANG TUNG ROAD,22.33162332,114.17096314
E8903,Sham Shui Po,TAI HANG TUNG ROAD,22.33167119,114.17077633
E8907,Sham Shui Po,TAI HANG TUNG ROAD,22.33217657,114.17041538
E9048,Sham Shui Po,TAI HANG TUNG ROAD,22.32718029,114.17222463
E9049,Sham Shui Po,TAI HANG TUNG ROAD,22.32742369,114.1719569
E9051,Sham Shui Po,TAI HANG TUNG ROAD,22.32773331,114.17220048
E9052,Sham Shui Po,TAI HANG TUNG ROAD,22.3280025,114.17218857
E9053,Sham Shui Po,TAI HANG TUNG ROAD,22.32832717,114.1721793
E9055,Sham Shui Po,TAI HANG TUNG ROAD,22.32889394,114.17215491
E9059,Sham Shui Po,TAI HANG TUNG ROAD,22.33011417,114.17210952
E9060,Sham Shui Po,TAI HANG TUNG ROAD,22.33028569,114.17207822
E9061,Sham Shui Po,TAI HANG TUNG ROAD,22.33055899,114.17193808
E9062,Sham Shui Po,TAI HANG TUNG ROAD,22.33080631,114.17177419
E9063,Sham Shui Po,TAI HANG TUNG ROAD,22.33102169,114.17162962
E9232,Sham Shui Po,TAI HANG TUNG ROAD,22.33209392,114.17119381
GF1113,Sham Shui Po,TAI HANG TUNG ROAD,22.33145056,114.17058989
GF1267,Sham Shui Po,TAI HANG TUNG ROAD,22.33178532,114.17029083
GF6047,Sham Shui Po,TAI HANG TUNG ROAD,22.32741419,114.17222403
BF2921,Sham Shui Po,TAI KOK TSUI ROAD,22.32505874,114.16185675
